"geoid","census_mortgage_status_001_total_per","census_race_010_two_races_excluding_some_other_race_and_three_or_more_races","census_race_005_asian_alone_per","census_race_006_native_hawaiian_and_other_pacific_islander_alone","census_race_007_some_other_race_alone","census_mortgage_status_002_housing_units_with_a_mortgage_contract_to_purchase_or_similar_debt","census_name","census_race_004_american_indian_and_alaska_native_alone_per","census_race_006_native_hawaiian_and_other_pacific_islander_alone_per","census_mortgage_status_007_no_second_mortgage_and_no_home_equity_loan_per","census_mortgage_status_008_housing_units_without_a_mortgage_per","census_mortgage_status_006_both_second_mortgage_and_home_equity_loan","census_race_010_two_races_excluding_some_other_race_and_three_or_more_races_per","census_race_003_black_or_african_american_alone","census_race_008_two_or_more_races_per","census_mortgage_status_007_no_second_mortgage_and_no_home_equity_loan","census_race_008_two_or_more_races","census_race_009_two_races_including_some_other_race","census_mortgage_status_003_with_either_a_second_mortgage_or_home_equity_loan_but_not_both_per","census_race_001_total_per","census_mortgage_status_001_total","census_race_001_total","census_mortgage_status_002_housing_units_with_a_mortgage_contract_to_purchase_or_similar_debt_per","census_median_contract_001_median_contract_rent_per","census_race_005_asian_alone","census_mortgage_status_005_home_equity_loan_only_per","census_race_003_black_or_african_american_alone_per","census_mortgage_status_006_both_second_mortgage_and_home_equity_loan_per","census_mortgage_status_004_second_mortgage_only","census_race_004_american_indian_and_alaska_native_alone","census_race_007_some_other_race_alone_per","census_race_002_white_alone_per","census_race_002_white_alone","census_mortgage_status_004_second_mortgage_only_per","census_mortgage_status_008_housing_units_without_a_mortgage","census_mortgage_status_005_home_equity_loan_only","census_race_009_two_races_including_some_other_race_per","census_mortgage_status_003_with_either_a_second_mortgage_or_home_equity_loan_but_not_both","median_rent","population","case_number","longitude","latitude","councildis","precinctid","reviewer","hearing_date","location","mva_cluster","mva_code","hdlc","ncdc","ncdc_adjusted","vacant_lot","vacant_lot_code","market_assessment","market_code","roof","roof_code","exterior","exterior_code","foundation","foundation_code","overall_condition","overall_condition_code","character","character_code","abatement_recommendation","recommendation_code","reviewer_notes","zipcode","geopin","xpos","ypos","potential_error_in_lot_status","potential_error_in_market_status","vacant_lot_revised_code"
"14000US22071001401",0.209954751131222,0,0,0,56,64,"Census Tract 14.01, Orleans, LA",0.000904977375565611,0,0.0579185520361991,0.152036199095023,0,0,1037,0,64,0,0,0,1,232,1105,0.0579185520361991,0.563800904977376,0,0,0.938461538461538,0,0,1,0.0506787330316742,0.00995475113122172,11,0,168,0,0,0,623,1105,"13-02191-PNBL",-90.0411540120678,29.9815161679551,"D","9-25","AW",2013-07-25,"2410 Feliciana St","D",4,0,1,1,NA,NA,"Very Strong",1,"Poor",3,"Fair",2,"Fair",2,"Fair",2,0,0,"sell",1,"",70117,41065254,3689916.437,541077.1159,"0","0",NA
"14000US22071004900",0.101785714285714,0,0,0,55,105,"Census Tract 49, Orleans, LA",0.0279761904761905,0,0.0505952380952381,0.0392857142857143,0,0,1211,0,85,0,0,0.0119047619047619,1,171,1680,0.0625,0.329166666666667,0,0.00297619047619048,0.720833333333333,0,15,47,0.0327380952380952,0.218452380952381,367,0.00892857142857143,66,5,0,20,553,1680,"13-01224-PNBL",-90.086644524708,29.9621133111344,"B","3-5","Demo",2013-07-25,"2500-2502 Palmyra St","D",4,0,1,1,NA,NA,"Moderately Weak",3,NA,NA,"Fair",2,NA,NA,"Fair",2,1,1,"sell",1,"",70119,41030752,3675592.22,533861.9498,"0","0",NA
"14000US22071004900",0.101785714285714,0,0,0,55,105,"Census Tract 49, Orleans, LA",0.0279761904761905,0,0.0505952380952381,0.0392857142857143,0,0,1211,0,85,0,0,0.0119047619047619,1,171,1680,0.0625,0.329166666666667,0,0.00297619047619048,0.720833333333333,0,15,47,0.0327380952380952,0.218452380952381,367,0.00892857142857143,66,5,0,20,553,1680,"13-01240-PNBL",-90.0869042143887,29.9622158426474,"B","3-5","AW",2013-09-30,"2512 Palmyra St","D",4,0,1,1,NA,NA,"Moderately Strong",2,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"IN COMPLIANCE",70119,41030758,3675509.588,533898.3396,"0","0",NA
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"CEHB-11-0075",-90.1116872238178,29.9600577720991,"B","16-9","Demo",2013-09-30,"3214 Burdette St/3216 Burdette St","D",4,0,1,1,NA,NA,"Moderately Strong",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70125,41028684,3667670.825,533029.0705,"0","0",NA
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"CEHB-11-1273",-90.1121435052982,29.9610095778915,"B","16-9","DG",2013-09-10,"3236 Fern St","D",4,0,1,1,NA,NA,"Moderately Weak",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"IMMINENT DANGER OF COLLAPSE CASE.",70125,41029542,3667522.659,533373.6438,"0","0",NA
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"CEHB-11-3938",-90.1117682729392,29.9613752742978,"B","16-9","AW",2013-07-23,"3312 Fern St","D",4,0,1,1,NA,NA,"Moderately Strong",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70125,41029549,3667640.054,533507.8916,"0","0",NA
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"HCES-11-02049",-90.1098941306768,29.9599978015335,"B","14-26","AW",2013-09-17,"3317 Pine St","D",4,0,1,1,NA,NA,"Moderately Strong",2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"sell",1,"",70125,41044938,3668238.824,533013.3206,"0","0",NA
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"CEHB-11-3931",-90.111414497674,29.9614310156742,"B","16-9","JN",2013-07-30,"3327 Fern St","D",4,0,1,1,NA,NA,"Moderately Strong",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70125,41029557,3667751.856,533529.3557,"0","0",NA
"14000US22071002401",0.262157629960872,59,0,0,32,283,"Census Tract 24.01, Orleans, LA",0.00447177193963108,0,0.129681386249301,0.103968697596423,10,0.0329793180547792,1578,0.0329793180547792,232,59,0,0.0229178311906093,1,469,1789,0.158188932364449,0.543320290665176,0,0.0134153158188932,0.88205701509223,0.00558971492453885,17,8,0.0178870877585243,0.0626048071548351,112,0.00950251537171604,186,24,0,41,972,1789,"12-09557-PNBL",-90.0550034898303,29.9929264793591,"D","8-15","JN",2013-09-10,"3339-3341 Spain St","D",4,0,0,0,NA,NA,"Moderately Weak",3,"Good",1,"Fair",2,"Good",1,"Good",1,1,1,"sell",1,"",70122,41075020,3685485.809,545177.1615,"0","0",NA
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"CEHB-11-3911",-90.1084345397948,29.9607054945169,"B","14-26","JN",2013-07-30,"3438 Broadway St","D",4,0,1,1,NA,NA,"Moderately Weak",3,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"",70125,41059687,3668698.239,533275.6026,"0","0",NA
"14000US22071007502",0.160804020100503,0,0,0,0,126,"Census Tract 75.02, Orleans, LA",0,0,0.0376884422110553,0.115577889447236,0,0,2786,0,105,0,0,0.00753768844221105,1,448,2786,0.0452261306532663,0.232950466618808,0,0,1,0,21,0,0,0,0,0.00753768844221105,322,0,0,21,649,2786,"12-07606-PNBL",-90.1150679908975,29.9682850496814,"A","17-14","AW",2013-10-24,"3621 Leonidas St","D",4,0,1,1,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70118,41028881,3666568.528,536009.4316,"0","0",1
"14000US22071000617",0.0896038287689444,0,0.0265886732252061,0,90,269,"Census Tract 6.17, Orleans, LA",0.00452007444828503,0,0.0624833820792342,0.0180802977931401,0,0,3034,0,235,0,0,0.00904014889657006,1,337,3761,0.0715235309758043,0.200744482850306,100,0.00505184791278915,0.806700345652752,0,15,17,0.0239298059026855,0.138261100771072,520,0.00398830098378091,68,19,0,34,755,3761,"12-09944-PNBL",-89.9978044873455,29.8973810318587,"C","15-18D","AW",2013-10-08,"3738 Timber Bluff Ln","D",4,0,0,0,1,1,"Very Strong",1,"Good",1,"Good",1,"Good",1,"Good",1,NA,NA,"sell",1,"",70131,41003054,3703996.178,510640.1095,"1","0",0
"14000US22071000200",0.142974527526705,17,0,0,0,110,"Census Tract 2, Orleans, LA",0,0,0.0805258833196385,0.0525883319638455,0,0.0139687756778965,977,0.0139687756778965,98,17,0,0.00986031224322103,1,174,1217,0.0903861955628595,0.661462612982744,0,0.00493015612161052,0.802793755135579,0,6,0,0,0.183237469186524,223,0.00493015612161052,64,6,0,12,805,1217,"13-01433-PNBL",-90.0520618378021,29.9474659537058,"C","15-5","AW",2013-10-29,"405-407 Slidell St","D",4,1,1,0,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70114,41134905,3686601.794,528656.4294,"0","0",1
"14000US22071001402",0.289379900213828,72,0,0,0,201,"Census Tract 14.02, Orleans, LA",0,0,0.133285816108339,0.146115466856736,0,0.0513186029935852,1213,0.0513186029935852,187,72,0,0.00997861724875267,1,406,1403,0.143264433357092,0.602993585174626,0,0,0.864575908766928,0,14,0,0,0.0841054882394868,118,0.00997861724875267,205,0,0,14,846,1403,"CEHB-12-0498",-90.0304631358478,29.973532431047,"D","9-10","Demo",2013-09-05,"4223 N Prieur St","D",4,0,1,1,NA,NA,"Moderately Strong",2,"Fair",2,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"NEEDS CNAP",70117,41071648,3693333.861,538212.2609,"0","0",NA
"14000US22071006400",0.115961199294533,60,0.0119047619047619,0,29,170,"Census Tract 64, Orleans, LA",0,0,0.0604056437389771,0.041005291005291,0,0.0264550264550265,1234,0.0264550264550265,137,60,0,0.0145502645502645,1,263,2268,0.0749559082892416,0.381393298059965,27,0.00793650793650794,0.544091710758377,0,15,0,0.0127865961199295,0.404761904761905,918,0.00661375661375661,93,18,0,33,865,2268,"13-03826-PNBL",-90.1035537546977,29.9712808651959,"A","3-18","Demo",2013-09-09,"4408-4410 S Carrollton Ave","D",4,0,1,1,NA,NA,"Moderately Strong",2,"Poor",3,"Poor",3,"Poor",3,"Poor",3,1,1,"sell",1,"",70119,41035046,3670202.41,537137.7695,"0","0",NA
"14000US22071001722",0.25668295487209,27,0,22,23,470,"Census Tract 17.22, Orleans, LA",0,0.0063236562230526,0.120436907157229,0.121586662834148,0,0.00776085081920092,3346,0.00776085081920092,419,27,0,0.0146593848807128,1,893,3479,0.135096292037942,0.21327967806841,0,0.00977292325380857,0.961770623742455,0,17,0,0.00661109514228226,0.0175337740730095,61,0.00488646162690428,423,34,0,51,742,3479,"CEHB-12-1536",-90.0028325726961,30.0140000601288,"E","9-35A","Demo",2013-07-23,"4455 Plum Orchard St","D",4,0,0,0,NA,NA,"Moderately Strong",2,"Good",1,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"",70126,41095083,3701910.688,553028.2895,"0","0",NA
"14000US22071006500",0.160762942779292,109,0.0124562086414947,53,116,255,"Census Tract 65, Orleans, LA",0.00661736084079408,0.0206305955624757,0.0926430517711172,0.0615025301673803,0,0.0424289606850915,844,0.0424289606850915,238,109,0,0.00661736084079408,1,413,2569,0.0992604126119113,0.32191514207863,32,0.0035033086804204,0.328532502919424,0,8,17,0.0451537563254185,0.544180615025302,1398,0.00311405216037369,158,9,0,17,827,2569,"13-04797-PNBL",-90.1098447678185,29.9748181053811,"A","3-20","AW",2013-09-16,"4624 Baudin St","D",4,0,1,1,NA,NA,"Moderately Strong",2,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"CNAP",70119,41034540,3668196.91,538402.7267,"0","0",NA
"14000US22071001745",0.225496091401082,0,0.000601322910402886,0,167,472,"Census Tract 17.45, Orleans, LA",0.00180396873120866,0,0.133193024654239,0.0835838845460012,0,0,2973,0,443,0,0,0.00871918220084185,1,750,3326,0.141912206855081,0.228803367408298,2,0.00871918220084185,0.893866506313891,0,0,6,0.050210463018641,0.0535177390258569,178,0,278,29,0,29,761,3326,"13-07832-MPM",-89.9579823434921,30.0608655447351,"E","9-44E","AW",2013-10-31,"49-51 Winners Cir","D",4,0,0,0,0,0,"Very Strong",1,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"",70128,41102254,3715899.677,570237.918,"0","0",0
"14000US22071002504",0.246535069298614,64,0,0,10,333,"Census Tract 25.04, Orleans, LA",0.00629987400251995,0,0.119697606047879,0.106677866442671,4,0.0268794624107518,1810,0.0302393952120958,285,72,8,0.0184796304073919,1,587,2381,0.139857202855943,0.359092818143637,0,0.0151196976060479,0.760184796304074,0.00167996640067199,8,15,0.00419991600167997,0.19907601847963,474,0.00335993280134397,254,36,0.00335993280134397,44,855,2381,"13-06200-PNBL",-90.0477633470512,30.0104206416867,"D","8-24","Demo",2013-10-08,"4975 Baccich St","D",4,0,1,1,0,0,"Moderately Strong",2,"Poor",3,"Poor",3,"Good",1,"Poor",3,1,1,"sell",1,"A NEW INCIDENT HAS BEEN OPENED.",70122,41192333,3687706.191,551564.3539,"0","0",0
"14000US22071001736",0.0919324577861163,0,0.00687929956222639,0,13,73,"Census Tract 17.36, Orleans, LA",0,0,0.0437773608505316,0.0462789243277048,0,0,1478,0,70,0,0,0.00187617260787992,1,147,1599,0.0456535334584115,0.472170106316448,11,0,0.92432770481551,0,3,0,0.00813008130081301,0.0606629143214509,97,0.00187617260787992,74,0,0,3,755,1599,"12-09935-PNBL",-89.9815948759625,30.025812316073,"E","9-43N","JN",2013-09-17,"5201 Edenboro Rd","D",4,0,0,0,NA,NA,"Moderately Strong",2,"Poor",3,"Poor",3,"Poor",3,"Poor",3,1,1,"sell",1,"NEEDS CNAP BEFORE SELL",70127,41100040,3708581.02,557402.3299,"0","0",NA
"14000US22071000617",0.0896038287689444,0,0.0265886732252061,0,90,269,"Census Tract 6.17, Orleans, LA",0.00452007444828503,0,0.0624833820792342,0.0180802977931401,0,0,3034,0,235,0,0,0.00904014889657006,1,337,3761,0.0715235309758043,0.200744482850306,100,0.00505184791278915,0.806700345652752,0,15,17,0.0239298059026855,0.138261100771072,520,0.00398830098378091,68,19,0,34,755,3761,"13-00326-PNBL",-89.9989159138711,29.8987459156021,"C","15-18D","Demo",2013-09-24,"5243 Timber Crest Dr","D",4,0,0,0,NA,NA,"Moderately Strong",2,"Poor",3,"Poor",3,"Poor",3,"Poor",3,1,1,"sell",1,"",70131,41143765,3703638.258,511132.3218,"0","0",NA
"14000US22071006500",0.160762942779292,109,0.0124562086414947,53,116,255,"Census Tract 65, Orleans, LA",0.00661736084079408,0.0206305955624757,0.0926430517711172,0.0615025301673803,0,0.0424289606850915,844,0.0424289606850915,238,109,0,0.00661736084079408,1,413,2569,0.0992604126119113,0.32191514207863,32,0.0035033086804204,0.328532502919424,0,8,17,0.0451537563254185,0.544180615025302,1398,0.00311405216037369,158,9,0,17,827,2569,"13-04781-PNBL",-90.1068494935524,29.9723342428092,"A","3-18","JN",2013-10-28,"527-529 S Hennessey St","D",4,0,1,1,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"WIP",70119,41036238,3669154.863,537509.6349,"0","0",1
"14000US22071000616",0.21502011622709,12,0.00514081358962897,0,0,706,"Census Tract 6.16, Orleans, LA",0,0,0.145507375949933,0.0572194903889137,0,0.00268216361198033,2976,0.00268216361198033,651,12,0,0.0122932498882432,1,962,4474,0.157800625838176,0.165400089405454,23,0.0122932498882432,0.665176575771122,0,0,0,0,0.327000447027269,1463,0,256,55,0,55,740,4474,"CEHB-12-1100",-89.9965478331557,29.9135159715098,"C","15-18C","AW",2013-10-08,"5611 Carlisle Ct","D",4,0,0,0,0,0,"Moderately Weak",3,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"",70131,41144743,3704325.882,516511.9314,"0","0",0
"14000US22071000200",0.142974527526705,17,0,0,0,110,"Census Tract 2, Orleans, LA",0,0,0.0805258833196385,0.0525883319638455,0,0.0139687756778965,977,0.0139687756778965,98,17,0,0.00986031224322103,1,174,1217,0.0903861955628595,0.661462612982744,0,0.00493015612161052,0.802793755135579,0,6,0,0,0.183237469186524,223,0.00493015612161052,64,6,0,12,805,1217,"CEHB-11-4516",-90.0499078557416,29.9464827541755,"C","15-6","DG",2013-09-05,"601-603 Homer St/615 Homer St/900-902 Verret St","D",4,1,1,0,NA,NA,"Moderately Strong",2,"Good",1,"Poor",3,"Good",1,"Fair",2,1,1,"sell",1,"",70114,41140012,3687287.919,528306.5367,"0","0",NA
"14000US22071006500",0.160762942779292,109,0.0124562086414947,53,116,255,"Census Tract 65, Orleans, LA",0.00661736084079408,0.0206305955624757,0.0926430517711172,0.0615025301673803,0,0.0424289606850915,844,0.0424289606850915,238,109,0,0.00661736084079408,1,413,2569,0.0992604126119113,0.32191514207863,32,0.0035033086804204,0.328532502919424,0,8,17,0.0451537563254185,0.544180615025302,1398,0.00311405216037369,158,9,0,17,827,2569,"13-07349-PNBL",-90.108575202103,29.9720491602238,"A","3-19","DG",2013-10-24,"635-637 S Alexander St","D",4,0,1,1,0,0,"Moderately Strong",2,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"",70119,41036197,3668609.609,537400.1237,"0","0",0
"14000US22071001744",0.0904474769914313,0,0,0,0,168,"Census Tract 17.44, Orleans, LA",0,0,0.0507775309425579,0.0371310695017455,0,0,3034,0.00602983179942875,160,19,19,0.0025388765471279,1,285,3151,0.0533164074896858,0.254839733417963,0,0.0025388765471279,0.962868930498255,0,0,0,0,0.0311012377023167,98,0,117,8,0.00602983179942875,8,803,3151,"12-11710-PNBL",-89.989002639819,30.0330549668468,"E","9-43M","AW",2013-10-22,"6911-6913 Bunker Hill Rd","D",4,0,0,0,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70127,41089553,3706206.096,560008.4565,"0","0",1
"14000US22071001740",0.208658444500378,153,0.00604077523282155,0,122,584,"Census Tract 17.40, Orleans, LA",0,0,0.128114774729424,0.0616662471683866,0,0.0385099421092374,3583,0.0430405235338535,509,171,18,0.0188774226025673,1,829,3973,0.146992197331991,0.177699471432167,24,0.0166121318902593,0.90183740246665,0,9,0,0.0307072741001762,0.0183740246664989,73,0.00226529071230808,245,66,0.00453058142461616,75,706,3973,"13-01988-PNBL",-89.9636877402394,30.0468459747279,"E","9-44P","DG",2013-10-28,"7031 Barrington Ct","D",4,0,0,0,0,0,"Moderately Weak",3,"Very Poor",4,"Poor",3,"Poor",3,"Poor",3,1,1,"sell",1,"",70128,41112358,3714155.907,565118.2449,"0","0",0
"14000US22071001740",0.208658444500378,153,0.00604077523282155,0,122,584,"Census Tract 17.40, Orleans, LA",0,0,0.128114774729424,0.0616662471683866,0,0.0385099421092374,3583,0.0430405235338535,509,171,18,0.0188774226025673,1,829,3973,0.146992197331991,0.177699471432167,24,0.0166121318902593,0.90183740246665,0,9,0,0.0307072741001762,0.0183740246664989,73,0.00226529071230808,245,66,0.00453058142461616,75,706,3973,"13-02121-PNBL",-89.9651598214297,30.0463916762934,"E","9-44P","DG",2013-07-23,"7066 Northgate Dr","D",4,0,0,0,NA,NA,"Moderately Strong",2,"Fair",2,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"",70128,41112066,3713692.171,564947.4809,"0","0",NA
"14000US22071001725",0.144542772861357,0,0,0,159,518,"Census Tract 17.25, Orleans, LA",0,0,0.0799930591705709,0.0546590317542946,0,0,5463,0.00242929030019087,461,14,14,0.00989068193649141,1,833,5763,0.0898837411070623,0.133090404303314,0,0.00242929030019087,0.947943779281624,0,43,0,0.0275897969807392,0.0220371334374458,127,0.00746139163630054,315,14,0.00242929030019087,57,767,5763,"HCES-12-00598",-89.984391579876,30.0415005198362,"E","9-44A","Demo",2013-10-03,"7301 Poitevent Ave","D",4,0,0,0,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70127,41088579,3707628.904,563096.7296,"0","0",1
"14000US22071001737",0.152141802067947,0,0,0,0,202,"Census Tract 17.37, Orleans, LA",0.00332348596750369,0,0.0745937961595273,0.0775480059084195,0,0,2515,0,202,0,0,0,1,412,2708,0.0745937961595273,0.262555391432792,0,0,0.928729689807976,0,0,9,0,0.0679468242245199,184,0,210,0,0,0,711,2708,"CEHB-12-0347",-89.9784263627168,30.0451758398377,"E","9-44B","JN",2013-09-16,"7549 Dearborn Rd","D",4,0,0,0,NA,NA,"Moderately Weak",3,"Poor",3,"Fair",2,"Poor",3,"Poor",3,1,1,"sell",1,"VACANT LOT",70127,41109910,3709500.365,564455.4844,"0","0",NA
"14000US22071001737",0.152141802067947,0,0,0,0,202,"Census Tract 17.37, Orleans, LA",0.00332348596750369,0,0.0745937961595273,0.0775480059084195,0,0,2515,0,202,0,0,0,1,412,2708,0.0745937961595273,0.262555391432792,0,0,0.928729689807976,0,0,9,0,0.0679468242245199,184,0,210,0,0,0,711,2708,"13-05768-PNBL",-89.9800801894271,30.0454873288989,"E","9-44B","Demo",2013-09-24,"7610 Avalon Way","D",4,0,0,0,NA,NA,"Moderately Strong",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70127,41112229,3708975.812,564562.5708,"0","0",NA
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"CEHB-11-0199",-90.1097625812208,29.9611641308881,"B","16-9","Demo",2013-07-23,"7720-22 Coolidge Ct","D",4,0,1,1,NA,NA,"Moderately Weak",3,NA,NA,"Very Poor",4,"Fair",2,"Fair",2,1,1,"sell",1,"",70125,41029179,3668275.949,533437.8877,"0","0",NA
"14000US22071001724",0.184859990507831,0,0.0505457997152349,0,48,471,"Census Tract 17.24, Orleans, LA",0,0,0.100142382534409,0.0730897009966777,0,0,3630,0.00664451827242525,422,28,28,0.0116279069767442,1,779,4214,0.111770289511153,0.180588514475558,213,0.00355956336022781,0.86141433317513,0,34,0,0.011390602752729,0.0700047460844803,295,0.00806834361651637,308,15,0.00664451827242525,49,761,4214,"12-11000-PNBL",-90.0237957355653,30.0311609156423,"E","9-42C","JN",2013-07-22,"7800 Swift St","D",4,0,0,0,NA,NA,"Moderately Weak",3,"Good",1,"Fair",2,"Good",1,"Good",1,1,1,"sell",1,"",70126,41095621,3695205.231,559192.2181,"0","0",NA
"14000US22071001745",0.225496091401082,0,0.000601322910402886,0,167,472,"Census Tract 17.45, Orleans, LA",0.00180396873120866,0,0.133193024654239,0.0835838845460012,0,0,2973,0,443,0,0,0.00871918220084185,1,750,3326,0.141912206855081,0.228803367408298,2,0.00871918220084185,0.893866506313891,0,0,6,0.050210463018641,0.0535177390258569,178,0,278,29,0,29,761,3326,"CEHB-11-8340",-89.9611398850769,30.0606014838164,"E","9-44E","Demo",2013-07-25,"7906 Sandy Cove Dr","D",4,0,0,0,NA,NA,"Very Strong",1,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"",70128,41102119,3714902.046,570129.9205,"0","0",NA
"14000US22071001745",0.225496091401082,0,0.000601322910402886,0,167,472,"Census Tract 17.45, Orleans, LA",0.00180396873120866,0,0.133193024654239,0.0835838845460012,0,0,2973,0,443,0,0,0.00871918220084185,1,750,3326,0.141912206855081,0.228803367408298,2,0.00871918220084185,0.893866506313891,0,0,6,0.050210463018641,0.0535177390258569,178,0,278,29,0,29,761,3326,"12-09190-PNBL",-89.9721621718279,30.0549920683577,"E","9-44D","Demo",2013-09-09,"8015 Unity Dr","D",4,0,0,0,NA,NA,"Moderately Strong",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70128,41192397,3711439.74,568048.5323,"0","0",NA
"14000US22071013200",0.167455876022385,0,0,0,1,209,"Census Tract 132, Orleans, LA",0,0,0.0761945759793371,0.0774860094705123,0,0,1581,0,177,0,0,0.0137752905725355,1,389,2323,0.0899698665518726,0.363753766681016,0,0.0107619457597934,0.680585449849333,0,7,0,0.000430477830391735,0.318984072320275,741,0.00301334481274214,180,25,0,32,845,2323,"12-12889-PNBL",-90.1204663192152,29.9602220366558,"A","17-10","AW",2013-07-25,"8329-8331 Belfast St","D",4,0,1,1,NA,NA,"Moderately Strong",2,"Fair",2,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"",70118,41028585,3664890.373,533059.2728,"0","0",NA
"14000US22071013000",0.14366373902133,0,0,0,9,81,"Census Tract 130, Orleans, LA",0,0,0.0357590966122961,0.0928481806775408,0,0,959,0,57,0,0,0.0150564617314931,1,229,1594,0.0508155583437892,0.411543287327478,0,0.0131744040150565,0.601631116687578,0,3,0,0.00564617314930991,0.392722710163112,626,0.00188205771643664,148,21,0,24,656,1594,"13-01033-PNBL",-90.1305101341924,29.952058475281,"A","17-4","Demo",2013-09-16,"8425-8427 Jeannette St","D",4,0,1,1,NA,NA,"Moderately Strong",2,"Fair",2,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1," vacant loot",70118,41136343,3661741.256,530057.1596,"0","0",NA
